home_ranking,away_ranking,ranking_diff,home_form,away_form,form_diff,home_goals_avg,away_goals_avg,h2h_home_win_rate,h2h_draw_rate,h2h_away_win_rate,h2h_total,is_neutral,result
100,58,42,0.6,0.4,0.19999999999999996,1.8,1.7,1.0,0.0,0.0,1,1,2
100,62,38,0.4,0.6,-0.19999999999999996,1.7,1.5,0.25,0.4166666666666667,0.3333333333333333,12,1,1
26,5,21,0.7,0.6,0.09999999999999998,1.7,2.0,0.16666666666666666,0.4583333333333333,0.375,24,1,0
122,74,48,0.4,0.5,-0.09999999999999998,1.1,1.3,0.6666666666666666,0.16666666666666666,0.16666666666666666,6,0,2
142,85,57,0.5,0.1,0.4,2.4,0.6,0.0,0.0,1.0,2,0,1
84,48,36,0.2,0.4,-0.2,0.7,1.4,0.0,0.3333333333333333,0.6666666666666666,3,1,2
94,40,54,0.6,0.6,0.0,1.4,1.4,0.3076923076923077,0.46153846153846156,0.23076923076923078,13,1,0
143,62,81,0.5,0.5,0.0,1.6,1.3,0.0,0.0,1.0,10,0,0
149,58,91,0.2,0.4,-0.2,1.5,1.8,0.0,0.0,1.0,2,0,0
26,30,-4,0.6,0.6,0.0,1.5,1.8,0.375,0.4375,0.1875,16,1,2
100,100,0,0.2,0.4,-0.2,1.3,1.7,0.07692307692307693,0.23076923076923078,0.6923076923076923,13,1,2
3,5,-2,0.5,0.7,-0.19999999999999996,1.8,2.3,0.3888888888888889,0.24444444444444444,0.36666666666666664,90,1,2
76,100,-24,0.5,0.7,-0.19999999999999996,1.5,2.0,0.2,0.26666666666666666,0.5333333333333333,15,1,1
74,84,-10,0.5,0.3,0.2,1.2,1.0,0.2857142857142857,0.14285714285714285,0.5714285714285714,14,1,1
85,94,-9,0.1,0.6,-0.5,0.7,1.4,0.4583333333333333,0.2916666666666667,0.25,24,1,0
122,48,74,0.4,0.3,0.10000000000000003,1.2,1.3,0.33,0.33,0.33,0,0,0
142,40,102,0.4,0.6,-0.19999999999999996,2.2,1.5,0.33,0.33,0.33,0,0,0
127,100,27,0.5,0.3,0.2,1.7,1.0,0.07894736842105263,0.15789473684210525,0.7631578947368421,38,0,0
154,100,54,0.2,0.6,-0.39999999999999997,1.4,2.0,0.0,0.0,1.0,3,0,0
61,88,-27,0.5,0.3,0.2,1.3,1.5,0.56,0.28,0.16,25,1,2
54,73,-19,0.4,0.4,0.0,1.9,1.6,0.6,0.0,0.4,5,1,2
80,117,-37,0.3,0.4,-0.10000000000000003,0.9,2.2,0.33,0.33,0.33,0,1,2
36,49,-13,0.7,0.4,0.29999999999999993,1.9,1.7,0.35714285714285715,0.2857142857142857,0.35714285714285715,14,1,1
100,100,0,0.7,0.4,0.29999999999999993,2.0,1.0,0.4,0.2,0.4,20,1,1
61,54,7,0.5,0.4,0.09999999999999998,1.5,2.0,0.4,0.2,0.4,5,1,2
80,100,-20,0.4,0.4,0.0,1.1,0.9,0.06666666666666667,0.6,0.3333333333333333,15,1,1
36,61,-25,0.6,0.6,0.0,1.9,1.6,0.6666666666666666,0.1111111111111111,0.2222222222222222,9,1,0
100,36,64,0.4,0.6,-0.19999999999999996,0.9,2.1,0.5666666666666667,0.26666666666666666,0.16666666666666666,60,1,1
80,61,19,0.4,0.6,-0.19999999999999996,1.1,1.8,0.45454545454545453,0.2727272727272727,0.2727272727272727,22,1,2
81,10,71,0.2,0.5,-0.3,0.4,2.0,0.0,0.5,0.5,2,0,1
69,18,51,0.2,0.5,-0.3,0.8,1.4,0.0,0.3333333333333333,0.6666666666666666,3,0,2
125,161,-36,0.1,0.0,0.1,0.2,0.1,1.0,0.0,0.0,7,0,2
38,115,-77,0.4,0.3,0.10000000000000003,1.0,1.2,0.5,0.5,0.0,2,0,2
27,133,-106,0.5,0.1,0.4,1.2,0.5,0.75,0.25,0.0,4,0,2
195,82,113,0.0,0.3,-0.3,0.1,1.3,0.0,0.0,1.0,2,0,0
69,13,56,0.3,0.8,-0.5,1.5,1.9,0.0,0.0,1.0,1,0,0
6,125,-119,0.8,0.2,0.6000000000000001,2.5,0.4,0.8,0.2,0.0,5,0,2
12,33,-21,0.3,0.5,-0.2,1.0,1.9,0.3333333333333333,0.6666666666666666,0.0,3,0,2
103,15,88,0.3,0.6,-0.3,1.0,1.7,0.0,0.2857142857142857,0.7142857142857143,7,0,1
65,25,40,0.4,0.4,0.0,1.1,2.0,0.3333333333333333,0.6666666666666666,0.0,3,0,2
117,8,109,0.1,0.7,-0.6,0.6,1.5,0.125,0.125,0.75,8,0,1
3,4,-1,0.5,0.8,-0.30000000000000004,1.5,1.5,0.4857142857142857,0.2571428571428571,0.2571428571428571,35,0,1
110,27,83,0.1,0.6,-0.5,0.5,1.5,0.2,0.0,0.8,5,0,2
174,94,80,0.1,0.2,-0.1,0.3,0.8,0.0,0.0,1.0,3,0,0
115,22,93,0.1,0.4,-0.30000000000000004,0.7,1.7,0.0,0.0,1.0,5,0,1
106,35,71,0.2,0.5,-0.3,0.9,2.1,0.0,0.3333333333333333,0.6666666666666666,3,0,0
7,29,-22,0.6,0.6,0.0,1.8,1.5,0.375,0.25,0.375,8,0,2
10,20,-10,0.5,0.6,-0.09999999999999998,1.9,2.4,0.5,0.125,0.375,8,0,1
24,67,-43,0.5,0.4,0.09999999999999998,1.5,0.8,1.0,0.0,0.0,1,0,2
195,100,95,0.0,0.5,-0.5,0.1,1.9,0.0,0.0,1.0,1,0,0
23,78,-55,0.7,0.4,0.29999999999999993,1.5,1.0,0.6,0.2,0.2,5,0,2
18,38,-20,0.4,0.5,-0.09999999999999998,1.3,1.2,0.6666666666666666,0.0,0.3333333333333333,3,0,1
39,37,2,0.4,0.5,-0.09999999999999998,1.7,1.8,0.0,0.0,1.0,1,0,1
19,30,-11,0.4,0.5,-0.09999999999999998,1.4,1.4,0.4536082474226804,0.17525773195876287,0.3711340206185567,97,0,1
74,5,69,0.4,0.8,-0.4,1.4,3.5,0.15384615384615385,0.38461538461538464,0.46153846153846156,13,0,0
66,7,59,0.4,0.6,-0.19999999999999996,1.4,1.7,0.0,0.0,1.0,3,0,0
161,6,155,0.0,0.8,-0.8,0.2,2.5,0.0,0.0,1.0,3,0,0
25,106,-81,0.4,0.1,0.30000000000000004,1.8,0.6,0.0,1.0,0.0,1,0,0
29,174,-145,0.5,0.1,0.4,1.2,0.3,1.0,0.0,0.0,11,0,2
82,195,-113,0.4,0.0,0.4,1.5,0.1,1.0,0.0,0.0,3,0,2
100,37,63,0.5,0.5,0.0,2.0,2.0,0.5,0.16666666666666666,0.3333333333333333,6,0,2
30,133,-103,0.4,0.1,0.30000000000000004,1.2,0.6,1.0,0.0,0.0,1,0,2
12,24,-12,0.3,0.5,-0.2,1.2,1.7,0.4166666666666667,0.3333333333333333,0.25,12,0,2
38,20,18,0.5,0.5,0.0,1.1,2.5,0.11538461538461539,0.23076923076923078,0.6538461538461539,26,0,1
4,23,-19,0.7,0.8,-0.10000000000000009,1.2,1.8,0.5,0.0,0.5,14,0,0
117,27,90,0.1,0.6,-0.5,0.7,1.5,0.6,0.0,0.4,5,0,2
115,69,46,0.3,0.3,0.0,1.3,0.8,0.0,1.0,0.0,1,0,1
78,190,-112,0.4,0.0,0.4,1.0,0.3,0.8,0.2,0.0,5,0,2
67,125,-58,0.3,0.2,0.09999999999999998,0.7,0.4,1.0,0.0,0.0,3,0,1
35,14,21,0.5,0.6,-0.09999999999999998,1.8,1.4,0.3333333333333333,0.16666666666666666,0.5,6,0,1
10,18,-8,0.5,0.3,0.2,2.0,1.2,0.0,1.0,0.0,1,0,1
39,74,-35,0.4,0.4,0.0,1.9,1.4,1.0,0.0,0.0,1,0,0
94,69,25,0.3,0.3,0.0,1.0,1.4,0.0,0.6666666666666666,0.3333333333333333,3,0,2
8,110,-102,0.7,0.2,0.49999999999999994,1.4,0.6,0.6666666666666666,0.3333333333333333,0.0,3,0,2
22,65,-43,0.3,0.5,-0.2,1.7,1.2,0.3333333333333333,0.1111111111111111,0.5555555555555556,9,0,2
15,3,12,0.6,0.5,0.09999999999999998,1.8,1.5,0.0,0.2,0.8,5,0,0
175,151,24,0.0,0.4,-0.4,0.5,2.1,0.0,0.0,1.0,3,0,1
144,145,-1,0.2,0.4,-0.2,1.0,1.5,0.5,0.5,0.0,2,0,2
79,185,-106,0.3,0.2,0.09999999999999998,0.8,0.9,1.0,0.0,0.0,9,0,2
157,138,19,0.3,0.3,0.0,1.9,1.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,1,0
123,191,-68,0.7,0.2,0.49999999999999994,2.0,0.8,0.33,0.33,0.33,0,0,2
117,188,-71,0.3,0.0,0.3,1.1,0.6,0.33,0.33,0.33,0,0,2
130,102,28,0.4,0.3,0.10000000000000003,2.2,1.2,1.0,0.0,0.0,1,0,0
141,165,-24,0.4,0.3,0.10000000000000003,1.6,1.7,0.33,0.33,0.33,0,0,2
178,174,4,0.2,0.0,0.2,1.5,0.8,0.33,0.33,0.33,0,0,0
2,47,-45,0.7,0.4,0.29999999999999993,2.3,1.0,0.6621621621621622,0.2702702702702703,0.06756756756756757,74,0,2
87,22,65,0.3,0.3,0.0,0.7,1.2,0.0,0.0,1.0,1,0,1
115,8,107,0.4,0.4,0.0,0.9,1.8,0.0,0.3333333333333333,0.6666666666666666,3,0,0
70,176,-106,0.3,0.1,0.19999999999999998,1.4,0.3,0.6666666666666666,0.3333333333333333,0.0,3,0,0
60,44,16,0.3,0.4,-0.10000000000000003,1.0,0.8,0.42857142857142855,0.14285714285714285,0.42857142857142855,7,0,1
10,33,-23,0.9,0.4,0.5,3.1,1.8,0.8,0.2,0.0,5,0,2
68,53,15,0.5,0.5,0.0,1.7,1.8,0.25,0.0,0.75,4,0,2
28,7,21,0.5,0.8,-0.30000000000000004,1.6,1.6,0.13333333333333333,0.2,0.6666666666666666,15,0,0
57,58,-1,0.3,0.3,0.0,1.5,1.7,0.625,0.0625,0.3125,16,0,0
9,127,-118,0.4,0.2,0.2,1.5,0.5,1.0,0.0,0.0,1,0,2
193,6,187,0.0,0.7,-0.7,0.3,1.2,0.0,0.0,1.0,3,0,0
15,39,-24,0.5,0.4,0.09999999999999998,1.5,1.7,1.0,0.0,0.0,3,0,2
55,124,-69,0.5,0.1,0.4,1.1,0.7,0.6666666666666666,0.2222222222222222,0.1111111111111111,9,0,2
80,94,-14,0.2,0.2,0.0,0.9,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0,0
32,4,28,0.5,0.8,-0.30000000000000004,1.8,2.5,0.3333333333333333,0.2,0.4666666666666667,15,0,1
1,104,-103,0.6,0.3,0.3,1.6,1.0,0.8,0.2,0.0,5,0,2
142,20,122,0.1,0.4,-0.30000000000000004,0.6,1.4,0.0,0.0,1.0,1,0,0
81,21,60,0.2,0.3,-0.09999999999999998,0.7,1.9,0.0,0.14285714285714285,0.8571428571428571,7,0,1
52,31,21,0.3,0.3,0.0,1.2,1.2,0.225,0.3,0.475,40,0,1
16,120,-104,0.4,0.3,0.10000000000000003,2.0,1.3,1.0,0.0,0.0,2,0,2
12,5,7,0.8,0.7,0.10000000000000009,1.9,1.7,0.0,0.3333333333333333,0.6666666666666666,9,0,2
14,17,-3,0.8,0.5,0.30000000000000004,1.3,1.3,0.0,0.0,1.0,1,0,2
46,196,-150,0.3,0.0,0.3,1.6,0.1,0.33,0.33,0.33,0,0,2
75,78,-3,0.4,0.3,0.10000000000000003,1.1,1.1,0.6666666666666666,0.3333333333333333,0.0,3,0,1
19,90,-71,0.5,0.2,0.3,1.5,1.2,0.6666666666666666,0.16666666666666666,0.16666666666666666,36,0,2
62,100,-38,0.4,0.2,0.2,2.2,1.5,1.0,0.0,0.0,4,0,2
24,3,21,0.6,0.7,-0.09999999999999998,1.5,2.4,0.09090909090909091,0.22727272727272727,0.6818181818181818,22,0,1
164,184,-20,0.3,0.1,0.19999999999999998,1.4,0.5,1.0,0.0,0.0,4,0,2
188,117,71,0.0,0.4,-0.4,0.6,1.6,0.0,0.0,1.0,1,0,0
58,2,56,0.3,0.8,-0.5,1.6,2.4,0.0,0.0,1.0,14,0,0
78,35,43,0.3,0.6,-0.3,0.9,1.4,0.2,0.3,0.5,10,0,1
115,22,93,0.4,0.2,0.2,0.9,1.1,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0,0
60,87,-27,0.2,0.3,-0.09999999999999998,0.9,0.7,1.0,0.0,0.0,3,0,2
90,24,66,0.2,0.5,-0.3,1.1,1.1,0.2857142857142857,0.3333333333333333,0.38095238095238093,21,0,1
39,29,10,0.3,0.4,-0.10000000000000003,1.4,1.8,0.6666666666666666,0.0,0.3333333333333333,3,0,0
3,57,-54,0.7,0.3,0.39999999999999997,2.4,1.4,0.84,0.08,0.08,25,0,2
47,52,-5,0.3,0.3,0.0,0.8,1.2,0.5,0.20588235294117646,0.29411764705882354,68,0,2
28,94,-66,0.4,0.2,0.2,1.3,0.6,0.6666666666666666,0.3333333333333333,0.0,3,0,2
6,84,-78,0.7,0.4,0.29999999999999993,1.3,1.1,1.0,0.0,0.0,1,0,2
104,14,90,0.3,0.8,-0.5,0.9,1.4,0.0,0.0,1.0,1,0,2
4,100,-96,0.7,0.5,0.19999999999999996,2.1,1.8,0.8,0.0,0.2,5,0,0
32,68,-36,0.5,0.5,0.0,1.7,1.5,0.8571428571428571,0.0,0.14285714285714285,7,0,1
120,8,112,0.3,0.5,-0.2,1.3,1.9,0.0,0.0,1.0,2,0,0
142,80,62,0.1,0.1,0.0,0.5,0.8,0.0,0.3333333333333333,0.6666666666666666,3,0,2
176,12,164,0.2,0.8,-0.6000000000000001,0.4,1.7,0.0,0.0,1.0,3,0,0
67,169,-102,0.2,0.0,0.2,0.7,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,3,0,2
124,81,43,0.0,0.2,-0.2,0.5,0.8,0.2,0.4,0.4,5,0,0
5,75,-70,0.6,0.3,0.3,1.5,0.9,1.0,0.0,0.0,1,0,2
31,19,12,0.3,0.5,-0.2,1.2,1.7,0.36363636363636365,0.22727272727272727,0.4090909090909091,66,0,2
26,9,17,0.5,0.5,0.0,1.7,1.8,0.23076923076923078,0.3076923076923077,0.46153846153846156,13,0,2
196,53,143,0.0,0.4,-0.4,0.1,1.6,0.0,0.0,1.0,3,0,0
172,191,-19,0.2,0.2,0.0,0.5,1.6,0.7,0.3,0.0,10,0,2
20,36,-16,0.5,0.5,0.0,1.7,1.4,0.5,0.0,0.5,6,0,1
21,15,6,0.2,0.5,-0.3,1.5,1.7,0.75,0.25,0.0,8,0,0
17,193,-176,0.4,0.0,0.4,1.1,0.3,1.0,0.0,0.0,1,0,2
100,99,1,0.3,0.4,-0.10000000000000003,1.3,1.4,0.0,0.0,1.0,1,0,2
98,159,-61,0.4,0.1,0.30000000000000004,1.6,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,7,0,2
89,148,-59,0.4,0.5,-0.09999999999999998,1.6,1.1,0.7142857142857143,0.0,0.2857142857142857,7,0,2
200,134,66,0.0,0.3,-0.3,1.0,2.3,0.33,0.33,0.33,0,1,0
176,100,76,0.3,0.4,-0.10000000000000003,1.4,2.2,0.0,0.0,1.0,4,0,0
166,91,75,0.3,0.2,0.09999999999999998,0.8,1.0,0.0,0.0,1.0,1,0,0
179,65,114,0.1,0.3,-0.19999999999999998,0.7,1.0,0.14285714285714285,0.0,0.8571428571428571,7,0,0
190,126,64,0.1,0.7,-0.6,0.6,2.0,0.0,0.0,1.0,1,1,0
147,91,56,0.5,0.4,0.09999999999999998,1.0,2.1,0.25,0.0,0.75,8,1,0
135,200,-65,0.4,0.0,0.4,2.5,1.1,1.0,0.0,0.0,1,0,2
69,181,-112,0.4,0.1,0.30000000000000004,1.6,0.7,0.875,0.0,0.125,8,1,1
111,100,11,0.4,0.3,0.10000000000000003,1.4,1.4,0.5,0.0,0.5,2,0,2
100,178,-78,0.5,0.2,0.3,2.5,1.0,1.0,0.0,0.0,5,0,2
166,96,70,0.1,0.4,-0.30000000000000004,1.1,1.8,0.25,0.25,0.5,8,0,1
174,136,38,0.3,0.5,-0.2,1.6,1.8,0.0,0.0,1.0,1,0,2
186,81,105,0.2,0.3,-0.09999999999999998,0.9,0.9,0.0,0.0,1.0,10,0,0
84,169,-85,0.3,0.3,0.0,1.0,0.8,1.0,0.0,0.0,2,0,2
152,172,-20,0.4,0.0,0.4,2.2,0.5,0.75,0.25,0.0,4,0,2
158,179,-21,0.1,0.1,0.0,0.7,1.2,1.0,0.0,0.0,1,0,2
97,139,-42,0.3,0.4,-0.10000000000000003,1.0,2.1,0.5,0.0,0.5,2,0,2
100,63,37,0.2,0.4,-0.2,1.4,2.5,0.0,0.0,1.0,5,0,0
145,138,7,0.4,0.3,0.10000000000000003,1.6,1.3,0.0,0.3333333333333333,0.6666666666666666,3,0,1
125,126,-1,0.5,0.8,-0.30000000000000004,1.6,2.1,0.5,0.0,0.5,2,0,0
140,152,-12,0.4,0.4,0.0,1.9,2.1,0.33,0.33,0.33,0,0,2
136,114,22,0.5,0.5,0.0,1.8,2.2,0.0,0.75,0.25,4,0,1
135,158,-23,0.5,0.2,0.3,3.1,0.9,0.33,0.33,0.33,0,0,1
200,193,7,0.0,0.1,-0.1,0.6,0.7,0.0,0.3333333333333333,0.6666666666666666,3,0,2
70,94,-24,0.3,0.2,0.09999999999999998,1.0,1.0,0.0,1.0,0.0,1,0,0
173,130,43,0.0,0.1,-0.1,0.2,0.3,0.0,0.0,1.0,8,0,0
1,107,-106,0.8,0.1,0.7000000000000001,2.2,0.6,0.75,0.07142857142857142,0.17857142857142858,28,0,2
34,12,22,0.5,0.8,-0.30000000000000004,1.4,1.8,0.25,0.1875,0.5625,32,0,2
25,56,-31,0.4,0.3,0.10000000000000003,1.0,1.4,0.48,0.44,0.08,25,0,2
185,158,27,0.1,0.4,-0.30000000000000004,0.7,2.0,0.0,0.0,1.0,5,0,0
100,50,50,0.5,0.3,0.2,1.4,1.9,0.6,0.2,0.2,5,0,2
44,116,-72,0.4,0.3,0.10000000000000003,0.7,0.9,0.8,0.0,0.2,5,0,2
5,57,-52,0.7,0.5,0.19999999999999996,2.0,1.5,0.8,0.2,0.0,5,0,2
14,137,-123,0.5,0.0,0.5,1.4,0.6,0.5714285714285714,0.2857142857142857,0.14285714285714285,7,0,2
190,155,35,0.2,0.2,0.0,1.4,0.5,0.0,0.2727272727272727,0.7272727272727273,11,0,1
37,16,21,0.4,0.6,-0.19999999999999996,1.5,1.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,0,2
86,119,-33,0.2,0.2,0.0,0.7,0.7,0.8333333333333334,0.0,0.16666666666666666,6,0,2
90,22,68,0.4,0.5,-0.09999999999999998,1.1,1.6,0.16666666666666666,0.0,0.8333333333333334,6,0,2
75,10,65,0.3,0.9,-0.6000000000000001,1.0,2.6,0.0,0.4,0.6,5,0,2
61,48,13,0.3,0.6,-0.3,0.9,1.2,0.0,0.5,0.5,4,0,2
7,150,-143,0.7,0.2,0.49999999999999994,1.6,0.4,0.8,0.06666666666666667,0.13333333333333333,15,0,2
36,29,7,0.5,0.5,0.0,1.5,1.5,0.1,0.5,0.4,10,0,2
21,28,-7,0.5,0.2,0.3,2.0,1.4,0.2857142857142857,0.2857142857142857,0.42857142857142855,7,0,0
26,59,-33,0.3,0.3,0.0,1.2,1.3,0.5806451612903226,0.0967741935483871,0.3225806451612903,31,0,2
20,54,-34,0.4,0.3,0.10000000000000003,1.8,1.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,18,0,2
8,82,-74,0.5,0.3,0.2,1.8,0.7,0.3333333333333333,0.6666666666666666,0.0,3,0,2
13,3,10,0.7,0.7,0.0,1.3,1.7,0.1111111111111111,0.2222222222222222,0.6666666666666666,9,0,0
6,24,-18,0.8,0.5,0.30000000000000004,1.7,1.7,0.36363636363636365,0.36363636363636365,0.2727272727272727,11,0,2
58,32,26,0.4,0.4,0.0,1.4,1.3,0.5,0.1,0.4,10,0,1
61,2,59,0.2,0.8,-0.6000000000000001,1.0,2.9,0.08108108108108109,0.21621621621621623,0.7027027027027027,37,0,1
126,125,1,0.8,0.4,0.4,2.4,1.5,0.6666666666666666,0.0,0.3333333333333333,3,0,2
152,140,12,0.3,0.5,-0.2,1.9,2.0,0.0,0.0,1.0,1,0,1
114,136,-22,0.4,0.5,-0.09999999999999998,2.2,1.9,0.2,0.8,0.0,5,0,2
158,135,23,0.2,0.5,-0.3,0.9,3.1,0.0,1.0,0.0,1,0,2
17,45,-28,0.4,0.4,0.0,1.5,1.0,0.5882352941176471,0.22058823529411764,0.19117647058823528,68,0,1
25,1,24,0.5,0.8,-0.30000000000000004,1.1,2.1,0.25925925925925924,0.18518518518518517,0.5555555555555556,27,0,2
56,107,-51,0.3,0.0,0.3,1.1,0.5,0.2,0.32,0.48,25,0,2
173,16,157,0.0,0.5,-0.5,0.1,1.7,0.0,0.0,1.0,3,0,0
82,122,-40,0.3,0.2,0.09999999999999998,0.6,1.2,0.5,0.5,0.0,2,0,0
116,54,62,0.3,0.2,0.09999999999999998,1.0,0.9,0.0,0.0,1.0,1,0,0
94,7,87,0.3,0.7,-0.39999999999999997,1.3,1.3,0.2,0.0,0.8,5,0,2
2,17,-15,0.7,0.3,0.39999999999999997,2.7,1.5,0.4411764705882353,0.2647058823529412,0.29411764705882354,68,0,2
45,26,19,0.4,0.4,0.0,1.2,1.7,0.42,0.1,0.48,50,0,0
57,100,-43,0.5,0.6,-0.09999999999999998,1.4,1.6,0.0,0.0,1.0,2,0,0
29,79,-50,0.4,0.1,0.30000000000000004,1.3,0.8,0.8235294117647058,0.17647058823529413,0.0,17,0,2
59,61,-2,0.2,0.2,0.0,1.2,1.1,0.28205128205128205,0.28205128205128205,0.4358974358974359,39,0,2
11,10,1,0.6,0.8,-0.20000000000000007,1.9,2.2,0.5,0.25,0.25,4,0,0
71,90,-19,0.3,0.4,-0.10000000000000003,1.0,0.9,0.5714285714285714,0.14285714285714285,0.2857142857142857,7,0,0
5,58,-53,0.7,0.4,0.29999999999999993,2.1,1.6,0.5,0.35714285714285715,0.14285714285714285,14,0,1
48,14,34,0.5,0.6,-0.09999999999999998,1.0,1.9,0.2,0.3333333333333333,0.4666666666666667,15,0,0
37,75,-38,0.5,0.4,0.09999999999999998,1.4,1.2,1.0,0.0,0.0,2,0,2
3,194,-191,0.7,0.0,0.7,1.6,0.3,1.0,0.0,0.0,1,0,2
137,21,116,0.0,0.5,-0.5,0.5,2.0,0.0,0.2857142857142857,0.7142857142857143,7,0,0
8,44,-36,0.5,0.4,0.09999999999999998,1.7,0.7,0.42857142857142855,0.42857142857142855,0.14285714285714285,7,0,1
12,70,-58,0.7,0.3,0.39999999999999997,1.6,1.1,0.75,0.08333333333333333,0.16666666666666666,12,0,2
196,50,146,0.0,0.2,-0.2,0.2,1.8,0.0,0.0,1.0,1,0,0
27,20,7,0.2,0.5,-0.3,1.4,1.8,0.0,0.3333333333333333,0.6666666666666666,3,0,1
76,34,42,0.3,0.6,-0.3,0.7,1.4,0.0,0.0,1.0,1,0,0
6,36,-30,0.8,0.5,0.30000000000000004,1.9,1.4,0.5882352941176471,0.29411764705882354,0.11764705882352941,17,0,2
24,86,-62,0.5,0.3,0.2,1.6,1.1,0.625,0.25,0.125,16,0,2
28,48,-20,0.3,0.3,0.0,1.6,1.3,0.0,0.0,1.0,2,0,2
22,4,18,0.4,0.7,-0.29999999999999993,1.4,1.6,0.0,0.5,0.5,4,0,1
30,110,-80,0.2,0.2,0.0,1.5,1.2,0.0,0.0,1.0,1,0,2
147,191,-44,0.2,0.2,0.0,0.8,0.5,0.8,0.0,0.2,5,0,1
201,156,45,0.0,0.3,-0.3,0.8,1.3,0.33,0.33,0.33,0,0,0
48,88,-40,0.4,0.3,0.10000000000000003,1.5,1.4,0.33,0.33,0.33,0,0,2
201,100,101,0.1,0.4,-0.30000000000000004,1.0,2.0,0.33,0.33,0.33,0,1,2
188,142,46,0.0,0.4,-0.4,0.1,2.1,0.0,0.0,1.0,5,0,1
135,198,-63,0.2,0.1,0.1,0.6,1.2,0.33,0.33,0.33,0,0,2
100,104,-4,0.6,0.7,-0.09999999999999998,1.9,2.7,0.5263157894736842,0.42105263157894735,0.05263157894736842,19,0,1
67,82,-15,0.5,0.4,0.09999999999999998,1.7,2.1,0.45454545454545453,0.09090909090909091,0.45454545454545453,11,1,1
34,107,-73,0.5,0.6,-0.09999999999999998,2.0,2.3,0.6666666666666666,0.2222222222222222,0.1111111111111111,18,0,2
112,100,12,0.6,0.5,0.09999999999999998,1.8,2.9,0.6666666666666666,0.0,0.3333333333333333,3,0,0
100,128,-28,0.3,0.3,0.0,0.8,1.2,0.0,0.0,1.0,1,0,2
133,66,67,0.2,0.4,-0.2,1.4,2.6,0.33,0.33,0.33,0,0,0
158,100,58,0.2,0.4,-0.2,1.1,1.6,0.0,0.0,1.0,3,0,0
92,100,-8,0.5,0.6,-0.09999999999999998,1.6,1.6,0.2857142857142857,0.32142857142857145,0.39285714285714285,28,0,0
57,126,-69,0.8,0.5,0.30000000000000004,2.2,2.0,1.0,0.0,0.0,4,0,2
179,100,79,0.1,0.1,0.0,0.6,0.9,0.33,0.33,0.33,0,0,2
99,115,-16,0.2,0.1,0.1,0.9,1.0,0.3333333333333333,0.13333333333333333,0.5333333333333333,30,0,2
199,128,71,0.0,0.2,-0.2,0.8,1.6,0.0,0.0,1.0,1,1,0
140,202,-62,0.3,0.0,0.3,1.1,0.7,1.0,0.0,0.0,1,0,2
178,193,-15,0.2,0.3,-0.09999999999999998,0.9,0.6,0.33,0.33,0.33,0,0,1
82,36,46,0.8,0.6,0.20000000000000007,1.7,2.0,0.0,0.0,1.0,4,0,2
137,181,-44,0.3,0.0,0.3,1.9,0.2,0.8333333333333334,0.16666666666666666,0.0,6,0,2
80,38,42,0.4,0.4,0.0,2.2,1.5,0.3333333333333333,0.0,0.6666666666666666,6,0,1
100,180,-80,0.4,0.2,0.2,1.5,0.9,1.0,0.0,0.0,4,0,2
157,100,57,0.2,0.0,0.2,1.3,0.4,0.33,0.33,0.33,0,0,2
100,100,0,0.3,0.3,0.0,1.6,1.1,0.08333333333333333,0.4166666666666667,0.5,12,1,1
121,100,21,0.1,0.4,-0.30000000000000004,0.8,1.6,0.22727272727272727,0.3181818181818182,0.45454545454545453,22,0,1
202,155,47,0.0,0.2,-0.2,0.8,0.8,0.33,0.33,0.33,0,1,0
168,166,2,0.2,0.2,0.0,0.9,1.2,0.16666666666666666,0.16666666666666666,0.6666666666666666,6,0,2
99,68,31,0.4,0.4,0.0,1.4,1.5,0.22727272727272727,0.36363636363636365,0.4090909090909091,22,0,2
131,144,-13,0.3,0.1,0.19999999999999998,1.2,1.0,0.0,0.5,0.5,2,0,2
100,176,-76,0.4,0.1,0.30000000000000004,2.1,0.6,0.0,0.0,1.0,1,0,1
100,160,-60,0.1,0.2,-0.1,0.9,0.8,0.0,0.0,1.0,1,0,2
101,95,6,0.6,0.3,0.3,2.4,1.0,0.07142857142857142,0.21428571428571427,0.7142857142857143,14,0,1
90,86,4,0.5,0.4,0.09999999999999998,2.4,1.5,0.7142857142857143,0.14285714285714285,0.14285714285714285,7,0,0
136,106,30,0.3,0.5,-0.2,1.0,1.7,1.0,0.0,0.0,2,0,0
70,50,20,0.5,0.9,-0.4,2.5,2.3,0.3333333333333333,0.16666666666666666,0.5,6,0,2
178,193,-15,0.2,0.3,-0.09999999999999998,1.0,0.7,0.0,1.0,0.0,1,0,1
183,146,37,0.2,0.2,0.0,0.6,0.9,0.16666666666666666,0.16666666666666666,0.6666666666666666,6,0,0
112,146,-34,0.4,0.5,-0.09999999999999998,0.9,2.1,0.6666666666666666,0.0,0.3333333333333333,3,0,1
